Node_ID,Date,Rainfall_mm,Rainfall_Intensity_mm_hr,Soil_Type,Land_Slope_%,Fertilizer_N_kg_acre,Fertilizer_P_kg_acre,Pesticide_Conc_mg_L,Days_Since_Application,Runoff_Volume_m3,Reservoir_Volume_m3,Nitrate_mg_L,Phosphate_mg_L,Turbidity_NTU,pH,DO_mg_L,BOD_mg_L,COD_mg_L,Toxicity_Index,Toxicity_Class
V2,2026-11-14,100.8,21.72,Loamy,5.27,142.94,59.28,0.1,8,3030.18,515924.67,78.83,7.17,19.38,6.89,3.76,13.8,16.93,65.1,Moderate
V1,2026-12-16,111.13,32.83,Loamy,4.82,120.78,42.82,0.214,7,27228.82,521896.91,66.59,11.79,73.35,6.71,5.83,8.37,11.54,68.7,Moderate
V2,2026-04-05,41.98,33.49,Clay,2.75,104.01,51.13,0.94,1,34526.63,450051.47,21.2,6.7,6.45,6.99,6.82,2.92,56.72,26.83,Low
V1,2026-06-01,56.91,26.12,Sandy,3.4,92.1,52.98,0.881,5,28917.22,406925.64,29.44,11.2,54.01,7.74,6.79,9.02,17.39,36.28,Low
V4,2026-11-07,169.32,24.94,Clay,6.96,102.77,77.8,0.31,2,17726.61,440014.37,33.09,5.48,33.83,7.55,5.63,2.28,50.48,40.89,Low
V3,2026-05-17,77.68,27.24,Loamy,4.91,110.08,51.31,0.801,6,31920.55,596386.45,55.53,11.99,55.45,6.17,6.12,3.85,51.16,70.24,Moderate
V1,2026-09-04,167.09,43.75,Loamy,4.6,140.5,58.43,0.648,7,16115.13,640686.64,62.99,7.37,49.15,7.78,6.79,1.44,45.44,66.83,Moderate
V4,2026-08-31,144.71,25.75,Sandy,1.7,123.17,66.85,0.974,7,19797.89,696461.05,62.47,1.46,21.76,6.94,7.21,8.19,16.56,44.84,Low
V1,2026-01-31,43.66,47.3,Sandy,1.11,86.2,46.49,0.436,3,18268.15,503909.05,45.69,7.45,68.54,7.49,6.81,2.18,43.37,58.95,Moderate
V1,2026-02-09,106.41,27.68,Sandy,7.75,81.44,59.46,0.713,7,17323.96,579813.77,66.76,4.02,41.9,6.28,4.77,7.57,54.45,74.07,Moderate
V3,2026-08-17,138.7,47.71,Clay,3.64,88.19,69.54,0.157,5,27806.1,681143.49,40.6,1.36,66.69,7.34,7.98,14.06,31.28,52.02,Moderate
V5,2026-02-05,54.66,42.48,Sandy,5.22,112.84,74.67,0.457,8,19856.61,450112.53,18.67,10.03,35.45,6.47,5.17,11.08,30.68,29.4,Low
V5,2026-08-11,167.83,21.31,Sandy,1.56,154.66,65.05,0.967,8,13134.95,615293.68,49.51,4.03,78.85,6.88,3.12,2.08,32.14,58.85,Moderate
V1,2026-01-06,113.52,43.86,Loamy,5.78,130.99,66.76,0.585,7,11261.06,626493.62,76.66,9.76,62.79,6.03,4.81,4.14,14.11,70.87,Moderate
V2,2026-11-18,41.4,9.95,Loamy,7.53,144.15,45.05,0.359,6,4207.91,426692.66,65.51,4.17,77.45,6.3,3.64,10.43,54.6,86.44,High
V4,2026-08-08,120.77,46.63,Sandy,5.03,117.31,77.83,0.208,2,21662.25,658374.82,50.51,3.14,43.57,6.18,3.61,13.53,53.46,65.02,Moderate
V2,2026-03-16,199.95,33.42,Sandy,1.88,108.93,45.3,0.733,6,10358.77,643931.51,55.28,11.71,40.53,6.48,4.41,1.46,59.9,68.36,Moderate
V2,2026-01-04,38.6,7.45,Loamy,5.07,88.67,70.99,0.68,9,7740.29,410020.9,75.14,4.98,61.66,6.2,3.27,12.37,39.26,83.69,High
V1,2026-12-01,165.18,33.99,Sandy,6.36,150.07,50.59,0.437,2,23922.56,427325.32,39.98,7.62,71.02,7.38,6.44,8.87,47.56,61.62,Moderate
V1,2026-05-14,49.39,48.84,Clay,3.84,142.65,77.34,0.956,1,24798.7,414738.07,33.2,7.71,77.31,6.06,3.37,8.65,20.13,46.39,Low
V1,2026-04-28,158.65,8.14,Clay,7.16,93.45,68.8,0.12,5,27068.96,500423.06,78.41,7.17,29.34,7.24,4.02,14.41,43.38,80.5,High
V1,2026-04-04,149.57,29.96,Clay,5.54,120.98,70.15,0.373,6,19114.46,552786.7,70.44,11.06,64.9,6.28,3.46,11.47,42.49,85.71,High
V5,2026-03-03,67.09,38.65,Sandy,7.29,118.99,48.76,0.929,3,31609.75,559704.32,32.61,8.42,20.8,7.89,3.32,12.9,55.06,47.75,Low
V1,2026-07-13,71.91,41.46,Loamy,5.36,130.01,57.72,0.389,8,32962.97,480300.03,42.46,5.44,45.92,7.87,4.34,5.96,51.54,55.09,Moderate
V5,2026-12-01,160.58,23.62,Sandy,1.92,155.69,64.71,0.327,7,28835.87,673479.07,39.06,10.49,18.49,6.45,5.86,8.76,56.92,50.84,Moderate
V5,2026-07-22,97.67,14.19,Sandy,3.17,126.38,70.8,0.581,2,23338.99,510478.84,20.44,2.99,31.05,7.23,7.82,9.62,53.44,33.91,Low
V1,2026-01-26,148.86,6.91,Loamy,2.41,123.22,44.16,0.841,7,12719.07,413665.05,77.05,6.99,74.85,6.06,7.38,5.5,53.43,91.58,High
V3,2026-06-22,38.12,31.09,Loamy,7.36,84.03,78.49,0.193,1,34454.24,490068.13,38.3,11.46,15.96,7.86,7.38,8.98,13.19,29.33,Low
V4,2026-10-27,171.99,25.38,Loamy,6.32,85.03,75.61,0.949,9,11772.36,559332.83,71.27,7.88,52.43,7.05,3.88,4.31,52.3,80.49,High
V2,2026-05-13,145.07,47.69,Clay,5.73,94.99,50.81,0.816,7,9485.02,522466.55,23.25,9.99,49.47,6.09,4.32,3.01,40.37,37.06,Low
V5,2026-11-22,182.32,7.73,Sandy,3.11,82.6,72.91,0.263,6,17148.93,482152.76,48.35,8.19,14.06,6.68,3.38,6.24,29.02,41.44,Low
V4,2026-04-28,35.15,35.84,Loamy,2.29,139.47,60.73,0.741,2,4818.9,439396.97,11.68,10.23,29.45,6.15,6.89,11.35,12.83,13.53,Safe
V3,2026-11-20,122.67,6.12,Sandy,6.3,137.87,58.47,0.446,3,34311.82,645749.35,63.5,11.39,47.22,6.79,3.35,13.83,43.88,77.18,High
V2,2026-10-02,123.83,12.71,Clay,4.32,90.88,52.58,0.462,1,21829.87,698843.57,50.66,4.0,19.04,7.34,5.78,7.41,26.41,40.95,Low
V2,2026-07-31,77.16,25.41,Clay,2.58,146.89,63.24,0.805,5,20822.47,498862.64,53.79,2.87,65.05,6.94,4.24,10.0,33.39,62.32,Moderate
V5,2026-08-13,97.11,25.47,Loamy,5.32,92.38,69.2,0.967,9,23985.48,514486.31,13.62,6.32,77.91,6.77,4.22,2.44,44.09,37.54,Low
V1,2026-01-20,17.22,35.86,Loamy,1.28,104.09,56.44,0.214,6,18904.76,585411.26,24.77,8.72,21.11,6.24,7.95,13.66,55.59,41.22,Low
V3,2026-04-23,151.71,45.96,Sandy,3.28,99.92,65.17,0.479,5,4026.03,615532.44,15.2,3.5,19.02,6.49,6.78,8.96,51.27,25.31,Low
V5,2026-05-20,114.37,33.76,Loamy,4.28,109.78,67.97,0.533,3,22593.96,517608.86,30.22,1.05,39.12,6.2,7.18,11.92,32.53,34.69,Low
V3,2026-02-16,20.97,47.91,Sandy,2.04,100.37,68.44,0.439,5,25917.56,671478.86,53.92,4.77,61.08,7.61,5.86,12.12,29.39,61.32,Moderate
V1,2026-01-01,139.34,44.67,Loamy,7.89,119.12,42.08,0.427,8,16335.97,568001.2,49.63,11.66,26.12,6.27,7.36,4.59,21.99,42.8,Low
V1,2026-03-31,98.69,31.3,Sandy,2.46,112.59,74.39,0.147,2,27233.46,535117.02,52.85,8.64,6.49,7.19,6.23,8.41,28.62,43.14,Low
V5,2026-05-22,16.55,42.52,Sandy,1.91,158.93,58.33,0.717,5,10264.04,594001.83,48.45,5.41,45.59,6.69,7.73,14.45,15.55,47.07,Low
V1,2026-11-16,194.23,33.92,Sandy,2.42,84.47,50.5,0.493,6,10080.85,685841.15,29.11,3.12,76.75,6.45,4.41,2.25,58.56,53.8,Moderate
V4,2026-02-07,190.33,8.54,Sandy,6.38,91.37,49.67,0.275,8,8165.34,638365.69,27.12,4.92,34.35,7.28,5.98,10.56,38.7,35.61,Low
V2,2026-10-20,107.45,38.33,Clay,3.98,84.23,59.32,0.834,8,14903.83,412003.94,19.59,2.87,36.51,6.91,6.45,14.47,16.39,21.03,Safe
V5,2026-05-19,27.8,9.27,Sandy,4.96,130.07,75.47,0.822,5,30104.39,499692.97,69.43,2.17,77.67,6.8,4.96,5.21,27.64,72.08,Moderate
V3,2026-12-22,153.38,31.73,Loamy,1.15,84.36,55.13,0.538,9,29493.19,541163.41,53.15,10.97,57.1,7.19,7.4,13.06,37.35,67.16,Moderate
V4,2026-11-29,103.47,36.62,Clay,1.24,146.92,69.99,0.369,4,15250.37,494355.27,23.06,11.97,58.94,6.98,7.9,14.07,36.64,45.11,Low
